what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.filesystem,1.2.0.v20090507,"org.eclipse.core.filesystem",1285682614223
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1285682614244
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1285682614269
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285682615943
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285682618253
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285682628814
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285682631881
error,log,,,"Failed to load properties file for project 'monitor.shaking'",1285682694385
started,bundle,org.eclipse.debug.core,3.5.0.v20090526-1600,"org.eclipse.debug.core",1285682694868
started,bundle,org.eclipse.jdt.launching,3.5.0.v20090527,"org.eclipse.jdt.launching",1285682694999
started,bundle,org.tigris.subversion.clientadapter.javahl,1.5.7,"org.tigris.subversion.clientadapter.javahl",1285682695497
started,bundle,org.eclipse.jdt.apt.core,3.3.201.R35x_v20090818-0235,"org.eclipse.jdt.apt.core",1285682696814
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285682696838
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1285682696999
started,bundle,org.tigris.subversion.subclipse.ui,1.4.8,"org.tigris.subversion.subclipse.ui",1285682697426
started,bundle,de.uni_paderborn.commons4eclipse,1.0.8.200909171558,"de.uni_paderborn.commons4eclipse",1285682699751
started,bundle,de.uni_paderborn.fujaba4eclipse,0.8.1.200909171558,"de.uni_paderborn.fujaba4eclipse",1285682701471
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.0.I20090429-1800,"org.eclipse.ui.views.properties.tabbed",1285682701487
started,bundle,org.eclipse.gef,3.5.0.v20090528-1511,"org.eclipse.gef",1285682701509
started,bundle,de.uni_paderborn.fujaba4eclipse.swingui,1.0.0.200909171558,"de.uni_paderborn.fujaba4eclipse.swingui",1285682701770
started,bundle,org.eclipse.wst.sse.core,1.1.402.v201001251516,"org.eclipse.wst.sse.core",1285682701906
started,bundle,org.eclipse.draw2d,3.5.0.v20090528-1511,"org.eclipse.draw2d",1285682701907
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1285682708441
activated,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProblemView",1285682715285
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1285682716939
started,bundle,de.uni_kassel.fujaba.codegen,5.5.0.200909171558,"de.uni_kassel.fujaba.codegen",1285682717193
started,bundle,eDOBS_fujaba4eclipse,0.0.4.200909171558,"eDOBS_fujaba4eclipse",1285682718011
started,bundle,de.uni_kassel.edobs,0.2.3.200909171558,"de.uni_kassel.edobs",1285682718037
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1285682718602
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285682721484
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1285682722177
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285682729799
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1285682733595
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285682739289
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285682739492
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1285682739888
started,bundle,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit",1285682740505
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285682744529
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285682744638
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1285682748608
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1285682750060
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1285682752582
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1285682757212
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285682758077
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285682758354
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1285682758748
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285682759998
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285682918484
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1285682920950
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285682926352
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285682950898
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285682951451
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285682951682
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1285682955074
started,bundle,org.eclipse.mylyn.java.tasks,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.java.tasks",1285682955090
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1285682959917
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1285682961216
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285682972636
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285682977956
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1285682979875
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285682982989
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1285683000735
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683012961
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285683013436
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285683013549
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1285683017931
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683024697
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683030179
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285683031034
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1285683032049
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683033117
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683037361
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683048930
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285683050494
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683050639
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285683050652
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683054800
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1285683057288
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683060523
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285683060941
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285683061102
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683062653
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683067919
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1285683070644
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1285683073715
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285683075392
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1285683077632
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683095292
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683110973
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1285683113379
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683116643
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1285683117991
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683119636
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285683119970
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285683120143
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683123480
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683134556
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1285683136400
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineEnd",1285683140980
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285683141803
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285683142100
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1285683144344
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683165024
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683307125
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1285683311988
started,bundle,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui",1285683322774
started,bundle,org.eclipse.wst.xml.core,1.1.402.v201001222130,"org.eclipse.wst.xml.core",1285683322872
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1285683324125
started,bundle,org.eclipse.wst.common.uriresolver,1.1.301.v200805140415,"org.eclipse.wst.common.uriresolver",1285683324195
started,bundle,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui",1285683324261
started,bundle,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.ui",1285683324601
started,bundle,org.eclipse.emf.common,2.5.0.v200906151043,"org.eclipse.emf.common",1285683324639
opened,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1285683324996
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1285683325149
started,bundle,org.eclipse.wst.validation,1.2.104.v200911120201,"org.eclipse.wst.validation",1285683325431
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200911141735,"org.eclipse.wst.common.project.facet.core",1285683325448
started,bundle,org.eclipse.emf.ecore,2.5.0.v200906151043,"org.eclipse.emf.ecore",1285683325705
started,bundle,org.eclipse.jem.util,2.0.201.v201001252130,"org.eclipse.jem.util",1285683325730
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1285683325740
started,bundle,org.eclipse.wst.xsd.core,1.1.401.v200903020335,"org.eclipse.wst.xsd.core",1285683325775
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1285683325807
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1285683325838
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1285683325846
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683326932
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v201001252130,"org.eclipse.wst.common.modulecore",1285683327090
started,bundle,org.eclipse.wst.dtd.core,1.1.300.v200904181727,"org.eclipse.wst.dtd.core",1285683327104
started,bundle,org.eclipse.wst.internet.cache,1.0.301.v200805140020,"org.eclipse.wst.internet.cache",1285683327261
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683329954
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683335761
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683338084
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683341428
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683343102
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683345516
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683347722
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1285683355782
opened,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.layout.LayoutEditor",1285683358215
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.layout.LayoutEditor",1285683358439
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683364751
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683365754
activated,view,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views.ContentOutline",1285683383310
opened,view,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views.PropertySheet",1285683385436
activated,view,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views.PropertySheet",1285683385492
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.layout.LayoutEditor",1285683406124
activated,view,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views.PropertySheet",1285683411468
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683419604
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285683522575
